hospital_name,last_updated_on,version,location_name,hospital_address,license_number|MA,type_2_npi,"To the best of its knowledge and belief, this hospital has included all applicable standard charge information in accordance with the requirements of 45 CFR 180.50, and the information encoded is true, accurate, and complete as of the date in the file. This hospital has included all payer-specific negotiated charges in dollars that can be expressed as a dollar amount. For payer-specific negotiated charges that cannot be expressed as a dollar amount in the machine-readable file or not knowable in advance, the hospital attests that the payer-specific negotiated charge is based on a contractual algorithm, percentage or formula that precludes the provision of a dollar amount and has provided all necessary information available to the hospital for the public to be able to derive the dollar amount, including, but not limited to, the specific fee schedule or components referenced in such percentage, algorithm or formula.",attester_name
Nantucket Cottage Hospital,2026-03-27,3.0.0,Nantucket Cottage Hospital,57 Prospect St Nantucket MA 02554-2799,2044,1447214622,true,Daniel Morash
"description","code|1","code|1|type","code|2","code|2|type","code|3","code|3|type","code|4","code|4|type","modifiers","setting","drug_unit_of_measurement","drug_type_of_measurement","standard_charge|gross","standard_charge|discounted_cash","payer_name","plan_name","standard_charge|negotiated_dollar","standard_charge|negotiated_percentage","standard_charge|negotiated_algorithm","median_amount","10th_percentile","90th_percentile","count","standard_charge|min","standard_charge|max","standard_charge|methodology","additional_generic_notes"
"Radiologic Small Intestine Follow-Through Study","PX-32000448","CDM","74248","CPT","0320","RC","","","","both","","","704.00","528.00","MGB HEALTH PLAN [150001]","HB NCH MGBHP COMMERCIAL HMO","546.30","77.6","","540.60","540.60","540.60","1 through 10","464.64","670.21","percent of total billed charges",""
"RADIUS PLATE 63MM LONG BONE ACU LOC 2 ARM TITANIUM VOLAR DISTAL NARROW PROXIMALIMAL LEFT","SUP-ITM-10091971","CDM","C1713","HCPCS","0278","RC","","","","both","","","3475.00","2606.25","HARVARD PILGRIM [120001]","HB NCH HPHC HMO / POS / PPO","3226.54","92.85","","126.17","126.17","126.17","12","2293.5","3308.2","percent of total billed charges",""
"RADIUS PLATE ACU LOC 2 TITANIUM STANDARD LEFT","SUP-ITM-10017371","CDM","C1713","HCPCS","0278","RC","","","","both","","","2706.00","2029.50","HARVARD PILGRIM [120001]","HB NCH HPHC HMO / POS / PPO","2512.52","92.85","","126.17","126.17","126.17","12","1785.96","2576.11","percent of total billed charges",""
"RADIUS PLATE BONE RADIAL STYLOID DIVERGENT DISTAL FIXATION SYSTEM ACU LOC 2","SUP-ITM-10082333","CDM","C1713","HCPCS","0278","RC","","","","both","","","3132.00","2349.00","HARVARD PILGRIM [120001]","HB NCH HPHC HMO / POS / PPO","2908.06","92.85","","126.17","126.17","126.17","12","2067.12","2981.66","percent of total billed charges",""
"RADIUS PLATE XLONG BONE ACU LOC WRIST TITANIUM VOLAR DISTAL RIGHT","SUP-ITM-10045023","CDM","C1713","HCPCS","0278","RC","","","","both","","","3084.00","2313.00","HARVARD PILGRIM [120001]","HB NCH HPHC HMO / POS / PPO","2863.49","92.85","","126.17","126.17","126.17","12","2035.44","2935.97","percent of total billed charges",""
"Rast Allergen Ige Qn Sq Ea","PX-30000775","CDM","86003","CPT","0302","RC","","","","both","","","76.00","57.00","UNITED HEALTHCARE [1016]","HB NCH UNITED HMO / PPO / INDEMNITY","71.83","94.51","","67.68","67.68","67.68","93","5.22","72.35","percent of total billed charges",""
"RBC Antibody Screen","PX-30000067","CDM","86850","CPT","0302","RC","","","","both","","","123.00","92.25","AETNA [1001]","HB NCH AETNA","107.50","87.4","","101.15","101.15","101.15","1 through 10","67.95","117.1","percent of total billed charges",""
"RBC Antibody Screen","PX-30000067","CDM","86850","CPT","0302","RC","","","","both","","","123.00","92.25","CIGNA [1006]","HB NCH CIGNA HMO / PPO","117.10","95.2","","111.74","111.74","111.74","1 through 10","67.95","117.1","percent of total billed charges",""
"RBC Antibody Screen","PX-30000067","CDM","86850","CPT","0302","RC","","","","both","","","123.00","92.25","HARVARD PILGRIM [120001]","HB NCH HPHC HMO / POS / PPO","114.21","92.85","","113.25","108.07","113.25","1 through 10","67.95","117.1","percent of total billed charges",""
"RBC Antibody Screen","PX-30000067","CDM","86850","CPT","0302","RC","","","","both","","","123.00","92.25","HARVARD PILGRIM ALTERNATE [120002]","HB NCH HPHC HMO / POS / PPO","114.21","92.85","","113.25","113.25","113.25","1 through 10","67.95","117.1","percent of total billed charges",""
"RBC Antibody Screen","PX-30000067","CDM","86850","CPT","0302","RC","","","","both","","","123.00","92.25","MGB HEALTH PLAN [150001]","HB NCH MGBHP COMMERCIAL HMO","95.45","77.6","","94.61","94.61","94.61","1 through 10","67.95","117.1","percent of total billed charges",""
"RBC Antibody Screen","PX-30000067","CDM","86850","CPT","0302","RC","","","","both","","","123.00","92.25","UNITED HEALTHCARE [1016]","HB NCH UNITED HMO / PPO / INDEMNITY","116.25","94.51","","110.32","110.32","110.33","1 through 10","67.95","117.1","percent of total billed charges",""
"Red Blood Cell Disorders With McC","811","MS-DRG","","","","","","","","inpatient","","","24691.91","18518.93","MEDICARE [2001]","HB NCH MEDICARE","14564.29","","Case rate ($14,564.29). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.875, exceeds $13,701.16, add-ons for qualifying new technology services are included. If operating cost exceeds $55,073.37 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.142, exceeds $7,584.91, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 3.7. The base transfer operating payment is the transfer adjustment factor * $11,504.95 + an uncompensated DSH payment of $2,183.80. The transfer operating threshold is the transfer adjustment factor * $11,517.37 + an uncompensated DSH payment of $2,183.80. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $875.55. The transfer capital threshold is the transfer adjustment factor * $875.55. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Affected by low volume adjustment using a factor of 0.247348.","19105.54","19105.54","19105.54","1 through 10","14564.29","14564.29","other","Inpatient DRG"
"Red Blood Cell Disorders With McC","811","MS-DRG","","","","","","","","inpatient","","","24691.91","18518.93","MEDICARE ALTERNATE [2002]","HB NCH MEDICARE","14564.29","","Case rate ($14,564.29). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.875, exceeds $13,701.16, add-ons for qualifying new technology services are included. If operating cost exceeds $55,073.37 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.142, exceeds $7,584.91, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 3.7. The base transfer operating payment is the transfer adjustment factor * $11,504.95 + an uncompensated DSH payment of $2,183.80. The transfer operating threshold is the transfer adjustment factor * $11,517.37 + an uncompensated DSH payment of $2,183.80. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $875.55. The transfer capital threshold is the transfer adjustment factor * $875.55. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Affected by low volume adjustment using a factor of 0.247348.","169.77","7.91","395.75","1 through 10","14564.29","14564.29","other","Inpatient DRG"
"Red Blood Cell Disorders Without McC","812","MS-DRG","","","","","","","","inpatient","","","26745.16","20058.87","MEDICARE [2001]","HB NCH MEDICARE","10278.78","","Case rate ($10,278.78). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.875, exceeds $9,714.42, add-ons for qualifying new technology services are included. If operating cost exceeds $51,086.63 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.142, exceeds $7,281.84, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 2.7. The base transfer operating payment is the transfer adjustment factor * $7,522.50 + an uncompensated DSH payment of $2,183.80. The transfer operating threshold is the transfer adjustment factor * $7,530.62 + an uncompensated DSH payment of $2,183.80. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $572.48. The transfer capital threshold is the transfer adjustment factor * $572.48. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Affected by low volume adjustment using a factor of 0.247348.","12532.88","12532.88","12532.88","1 through 10","10278.78","10278.78","other","Inpatient DRG"
"Red Blood Cell Disorders Without McC","812","MS-DRG","","","","","","","","inpatient","","","26745.16","20058.87","MEDICARE ALTERNATE [2002]","HB NCH MEDICARE","10278.78","","Case rate ($10,278.78). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.875, exceeds $9,714.42, add-ons for qualifying new technology services are included. If operating cost exceeds $51,086.63 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.142, exceeds $7,281.84, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 2.7. The base transfer operating payment is the transfer adjustment factor * $7,522.50 + an uncompensated DSH payment of $2,183.80. The transfer operating threshold is the transfer adjustment factor * $7,530.62 + an uncompensated DSH payment of $2,183.80. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $572.48. The transfer capital threshold is the transfer adjustment factor * $572.48. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Affected by low volume adjustment using a factor of 0.247348.","178.80","112.94","360.61","1 through 10","10278.78","10278.78","other","Inpatient DRG"
"Red Cells L/R Ea","PX-39000004","CDM","P9016","HCPCS","0390","RC","","","","both","","","771.00","578.25","HARVARD PILGRIM [120001]","HB NCH HPHC HMO / POS / PPO","715.87","92.85","","709.02","709.02","709.02","1 through 10","194.92","733.99","percent of total billed charges",""
"Red Cells L/R Ea","PX-39000004","CDM","P9016","HCPCS","0390","RC","","","","both","","","771.00","578.25","MEDICARE [2001]","HB NCH MEDICARE","194.92","","APC Price ($194.92). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.5). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","194.92","194.92","194.92","15","194.92","733.99","other","OPPS APC"
"Red Cells L/R Ea","PX-39000004","CDM","P9016","HCPCS","0390","RC","","","","both","","","771.00","578.25","MGB HEALTH PLAN [150001]","HB NCH MGBHP COMMERCIAL HMO","598.30","77.6","","592.28","592.28","592.28","1 through 10","194.92","733.99","percent of total billed charges",""
"Red Cells L/R Irr Ea","PX-39000020","CDM","P9040","HCPCS","0390","RC","","","","both","","","1510.00","1132.50","MEDICARE [2001]","HB NCH MEDICARE","273.96","","APC Price ($273.96). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.5). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","273.96","273.96","273.96","21","273.96","1437.52","other","OPPS APC"
