hospital_name,last_updated_on,version,location_name,hospital_address,license_number|MA,type_2_npi,"To the best of its knowledge and belief, this hospital has included all applicable standard charge information in accordance with the requirements of 45 CFR 180.50, and the information encoded is true, accurate, and complete as of the date in the file. This hospital has included all payer-specific negotiated charges in dollars that can be expressed as a dollar amount. For payer-specific negotiated charges that cannot be expressed as a dollar amount in the machine-readable file or not knowable in advance, the hospital attests that the payer-specific negotiated charge is based on a contractual algorithm, percentage or formula that precludes the provision of a dollar amount and has provided all necessary information available to the hospital for the public to be able to derive the dollar amount, including, but not limited to, the specific fee schedule or components referenced in such percentage, algorithm or formula.",attester_name
McLean Hospital,2026-03-27,3.0.0,McLean Hospital,115 Mill St Belmont MA 02478-1064,2920,1538185475,true,Daniel Morash
"description","code|1","code|1|type","code|2","code|2|type","code|3","code|3|type","code|4","code|4|type","modifiers","setting","drug_unit_of_measurement","drug_type_of_measurement","standard_charge|gross","standard_charge|discounted_cash","payer_name","plan_name","standard_charge|negotiated_dollar","standard_charge|negotiated_percentage","standard_charge|negotiated_algorithm","median_amount","10th_percentile","90th_percentile","count","standard_charge|min","standard_charge|max","standard_charge|methodology","additional_generic_notes"
"Psycl/Nrpsycl Tst Phys/Qhp 2+ Tst Ea Addl 30 Min","PX-96000035","CDM","96137","CPT","0961","RC","","","","outpatient","","","31.00","23.25","AETNA [1001]","HB MCL AETNA","17.14","55.3","","71.57","71.57","71.57","84","16.65","344","percent of total billed charges",""
"Psycl/Nrpsycl Tst Phys/Qhp 2+ Tst Ea Addl 30 Min","PX-96000035","CDM","96137","CPT","0961","RC","","","","outpatient","","","31.00","23.25","BLUE CROSS BLUE SHIELD [110001]","HB MCL BLUE CROSS HMO / PPO / INDEM","18.60","60","","96.00","96.00","96.00","409","16.65","344","percent of total billed charges",""
"Psycl/Nrpsycl Tst Phys/Qhp 2+ Tst Ea Addl 30 Min","PX-96000035","CDM","96137","CPT","0961","RC","","","","outpatient","","","31.00","23.25","BLUE CROSS BLUE SHIELD [110001]","HB MCL BLUE CROSS MEDICARE REPLACEMENT","16.65","53.71","","51.26","51.26","55.83","27","16.65","344","percent of total billed charges",""
"Psycl/Nrpsycl Tst Tech 2+ Tst 1st 30 Min","PX-90000141","CDM","96138","CPT","0918","RC","","","","outpatient","","","217.00","162.75","AETNA [1001]","HB MCL AETNA","120.00","55.3","","132.69","120.42","132.69","1 through 10","116.55","344","percent of total billed charges",""
"Psycl/Nrpsycl Tst Tech 2+ Tst 1st 30 Min","PX-90000141","CDM","96138","CPT","0918","RC","","","","outpatient","","","217.00","162.75","BLUE CROSS BLUE SHIELD [110001]","HB MCL BLUE CROSS HMO / PPO / INDEM","130.20","60","","108.30","108.30","212.00","1 through 10","116.55","344","percent of total billed charges",""
"Psycl/Nrpsycl Tst Tech 2+ Tst 1st 30 Min","PX-90000141","CDM","96138","CPT","0918","RC","","","","outpatient","","","217.00","162.75","BLUE CROSS BLUE SHIELD [110001]","HB MCL BLUE CROSS MEDICARE REPLACEMENT","116.55","53.71","","113.21","113.21","113.21","1 through 10","116.55","344","percent of total billed charges",""
"Psycl/Nrpsycl Tst Tech 2+ Tst 1st 30 Min","PX-90000141","CDM","96138","CPT","0918","RC","","","","outpatient","","","217.00","162.75","TUFTS HEALTH PLAN [170001]","HB MCL TUFTS MEDICARE REPLACEMENT","","","All partial hospitalization services for a date will be collectively paid at a per diem based on the quantity and type of primary partial hospitalization services performed. Intensive outpatient program: quantity between 1 and 3, Per diem ($319.65), quantity 4 or more, Per diem ($485.13). Intensive outpatient program - community mental health center: quantity between 1 and 3, Per diem ($132.09), quantity 4 or more, Per diem ($199.87).","49.25","49.25","49.25","1 through 10","116.55","344","other","OPPS APC"
"Psycl/Nrpsycl Tst Tech 2+ Tst 1st 30 Min","PX-96000036","CDM","96138","CPT","0961","RC","","","","outpatient","","","60.00","45.00","AETNA [1001]","HB MCL AETNA","33.18","55.3","","132.69","120.42","132.69","1 through 10","32.23","344","percent of total billed charges",""
"Psycl/Nrpsycl Tst Tech 2+ Tst 1st 30 Min","PX-96000036","CDM","96138","CPT","0961","RC","","","","outpatient","","","60.00","45.00","BLUE CROSS BLUE SHIELD [110001]","HB MCL BLUE CROSS HMO / PPO / INDEM","36.00","60","","108.30","108.30","212.00","1 through 10","32.23","344","percent of total billed charges",""
"Psycl/Nrpsycl Tst Tech 2+ Tst 1st 30 Min","PX-96000036","CDM","96138","CPT","0961","RC","","","","outpatient","","","60.00","45.00","BLUE CROSS BLUE SHIELD [110001]","HB MCL BLUE CROSS MEDICARE REPLACEMENT","32.23","53.71","","113.21","113.21","113.21","1 through 10","32.23","344","percent of total billed charges",""
"Psycl/Nrpsycl Tst Tech 2+ Tst 1st 30 Min","PX-96000036","CDM","96138","CPT","0961","RC","","","","outpatient","","","60.00","45.00","TUFTS HEALTH PLAN [170001]","HB MCL TUFTS MEDICARE REPLACEMENT","","","All partial hospitalization services for a date will be collectively paid at a per diem based on the quantity and type of primary partial hospitalization services performed. Intensive outpatient program: quantity between 1 and 3, Per diem ($319.65), quantity 4 or more, Per diem ($485.13). Intensive outpatient program - community mental health center: quantity between 1 and 3, Per diem ($132.09), quantity 4 or more, Per diem ($199.87).","49.25","49.25","49.25","1 through 10","32.23","344","other","OPPS APC"
"Psycl/Nrpsycl Tst Tech 2+ Tst Ea Addl 30 Min","PX-90000142","CDM","96139","CPT","0918","RC","","","","outpatient","","","217.00","162.75","AETNA [1001]","HB MCL AETNA","120.00","55.3","","120.42","120.42","1061.49","1 through 10","116.55","344","percent of total billed charges",""
"Psycl/Nrpsycl Tst Tech 2+ Tst Ea Addl 30 Min","PX-90000142","CDM","96139","CPT","0918","RC","","","","outpatient","","","217.00","162.75","BLUE CROSS BLUE SHIELD [110001]","HB MCL BLUE CROSS HMO / PPO / INDEM","130.20","60","","111.49","108.00","116.42","76","116.55","344","percent of total billed charges",""
"Psycl/Nrpsycl Tst Tech 2+ Tst Ea Addl 30 Min","PX-90000142","CDM","96139","CPT","0918","RC","","","","outpatient","","","217.00","162.75","BLUE CROSS BLUE SHIELD [110001]","HB MCL BLUE CROSS MEDICARE REPLACEMENT","116.55","53.71","","113.21","113.21","113.21","1 through 10","116.55","344","percent of total billed charges",""
"Psycl/Nrpsycl Tst Tech 2+ Tst Ea Addl 30 Min","PX-96000037","CDM","96139","CPT","0961","RC","","","","outpatient","","","60.00","45.00","AETNA [1001]","HB MCL AETNA","33.18","55.3","","120.42","120.42","1061.49","1 through 10","32.23","344","percent of total billed charges",""
"Psycl/Nrpsycl Tst Tech 2+ Tst Ea Addl 30 Min","PX-96000037","CDM","96139","CPT","0961","RC","","","","outpatient","","","60.00","45.00","BLUE CROSS BLUE SHIELD [110001]","HB MCL BLUE CROSS HMO / PPO / INDEM","36.00","60","","111.49","108.00","116.42","76","32.23","344","percent of total billed charges",""
"Psycl/Nrpsycl Tst Tech 2+ Tst Ea Addl 30 Min","PX-96000037","CDM","96139","CPT","0961","RC","","","","outpatient","","","60.00","45.00","BLUE CROSS BLUE SHIELD [110001]","HB MCL BLUE CROSS MEDICARE REPLACEMENT","32.23","53.71","","113.21","113.21","113.21","1 through 10","32.23","344","percent of total billed charges",""
"Psyl/Nrpsycl Tst Phys/Qhp 2+ Tst 1st 30 Min","PX-90000139","CDM","96136","CPT","0918","RC","","","","both","","","127.00","95.25","AETNA [1001]","HB MCL MEDICARE","","","All partial hospitalization services for a date will be collectively paid at a per diem based on the quantity and type of primary partial hospitalization services performed. Intensive outpatient program: quantity between 1 and 3, Per diem ($319.65), quantity 4 or more, Per diem ($485.13). Intensive outpatient program - community mental health center: quantity between 1 and 3, Per diem ($132.09), quantity 4 or more, Per diem ($199.87). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","23.57","23.57","23.57","1 through 10","91.44","91.44","other","OPPS APC"
"Psyl/Nrpsycl Tst Phys/Qhp 2+ Tst 1st 30 Min","PX-90000139","CDM","96136","CPT","0918","RC","","","","both","","","127.00","95.25","COMMONWEALTH CARE ALLIANCE [1007]","HB MCL MEDICARE","","","All partial hospitalization services for a date will be collectively paid at a per diem based on the quantity and type of primary partial hospitalization services performed. Intensive outpatient program: quantity between 1 and 3, Per diem ($319.65), quantity 4 or more, Per diem ($485.13). Intensive outpatient program - community mental health center: quantity between 1 and 3, Per diem ($132.09), quantity 4 or more, Per diem ($199.87). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","23.67","23.67","23.67","1 through 10","91.44","91.44","other","OPPS APC"
"Psyl/Nrpsycl Tst Phys/Qhp 2+ Tst 1st 30 Min","PX-90000139","CDM","96136","CPT","0918","RC","","","","both","","","127.00","95.25","HUMANA [1012]","HB MCL MEDICARE","","","All partial hospitalization services for a date will be collectively paid at a per diem based on the quantity and type of primary partial hospitalization services performed. Intensive outpatient program: quantity between 1 and 3, Per diem ($319.65), quantity 4 or more, Per diem ($485.13). Intensive outpatient program - community mental health center: quantity between 1 and 3, Per diem ($132.09), quantity 4 or more, Per diem ($199.87). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","23.57","23.57","23.57","1 through 10","91.44","91.44","other","OPPS APC"
"Psyl/Nrpsycl Tst Phys/Qhp 2+ Tst 1st 30 Min","PX-90000139","CDM","96136","CPT","0918","RC","","","","both","","","127.00","95.25","MEDICARE ALTERNATE [2002]","HB MCL MEDICARE","","","All partial hospitalization services for a date will be collectively paid at a per diem based on the quantity and type of primary partial hospitalization services performed. Intensive outpatient program: quantity between 1 and 3, Per diem ($319.65), quantity 4 or more, Per diem ($485.13). Intensive outpatient program - community mental health center: quantity between 1 and 3, Per diem ($132.09), quantity 4 or more, Per diem ($199.87). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","24.06","24.06","24.45","21","91.44","91.44","other","OPPS APC"
"Psyl/Nrpsycl Tst Phys/Qhp 2+ Tst 1st 30 Min","PX-90000139","CDM","96136","CPT","0918","RC","","","","outpatient","","","127.00","95.25","AETNA [1001]","HB MCL AETNA","70.23","55.3","","92.01","92.01","92.01","11","68.21","344","percent of total billed charges",""
"Psyl/Nrpsycl Tst Phys/Qhp 2+ Tst 1st 30 Min","PX-90000139","CDM","96136","CPT","0918","RC","","","","outpatient","","","127.00","95.25","BLUE CROSS BLUE SHIELD [110001]","HB MCL BLUE CROSS HMO / PPO / INDEM","76.20","60","","124.00","124.00","124.00","65","68.21","344","percent of total billed charges",""
"Psyl/Nrpsycl Tst Phys/Qhp 2+ Tst 1st 30 Min","PX-90000139","CDM","96136","CPT","0918","RC","","","","outpatient","","","127.00","95.25","BLUE CROSS BLUE SHIELD [110001]","HB MCL BLUE CROSS MEDICARE REPLACEMENT","68.21","53.71","","66.22","66.22","72.12","1 through 10","68.21","344","percent of total billed charges",""
"Psyl/Nrpsycl Tst Phys/Qhp 2+ Tst 1st 30 Min","PX-90000139","CDM","96136","CPT","0918","RC","","","","outpatient","","","127.00","95.25","TUFTS HEALTH PLAN [170001]","HB MCL TUFTS MEDICARE REPLACEMENT","","","All partial hospitalization services for a date will be collectively paid at a per diem based on the quantity and type of primary partial hospitalization services performed. Intensive outpatient program: quantity between 1 and 3, Per diem ($319.65), quantity 4 or more, Per diem ($485.13). Intensive outpatient program - community mental health center: quantity between 1 and 3, Per diem ($132.09), quantity 4 or more, Per diem ($199.87).","49.25","24.05","49.25","1 through 10","68.21","344","other","OPPS APC"
"Psyl/Nrpsycl Tst Phys/Qhp 2+ Tst 1st 30 Min","PX-96000034","CDM","96136","CPT","0961","RC","","","","both","","","39.00","29.25","AETNA [1001]","HB MCL MEDICARE","","","All partial hospitalization services for a date will be collectively paid at a per diem based on the quantity and type of primary partial hospitalization services performed. Intensive outpatient program: quantity between 1 and 3, Per diem ($319.65), quantity 4 or more, Per diem ($485.13). Intensive outpatient program - community mental health center: quantity between 1 and 3, Per diem ($132.09), quantity 4 or more, Per diem ($199.87). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","23.57","23.57","23.57","1 through 10","28.08","28.08","other","OPPS APC"
"Psyl/Nrpsycl Tst Phys/Qhp 2+ Tst 1st 30 Min","PX-96000034","CDM","96136","CPT","0961","RC","","","","both","","","39.00","29.25","COMMONWEALTH CARE ALLIANCE [1007]","HB MCL MEDICARE","","","All partial hospitalization services for a date will be collectively paid at a per diem based on the quantity and type of primary partial hospitalization services performed. Intensive outpatient program: quantity between 1 and 3, Per diem ($319.65), quantity 4 or more, Per diem ($485.13). Intensive outpatient program - community mental health center: quantity between 1 and 3, Per diem ($132.09), quantity 4 or more, Per diem ($199.87). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","23.67","23.67","23.67","1 through 10","28.08","28.08","other","OPPS APC"
